Count,AirplaneID,Source,Destination,DepartureTime,ArrivalTime,RunningStatus,NumOfStops,Fare
377,Embraer ERJ145,VIBN,VEMR,18:30,06:59,On Time,0,39891
378,Embraer ERJ155,VOHY,VO55,02:57,10:21,On Time,2,29759
379,Airbus A320,VABM,VIAR,17:40,02:46,On Time,0,18147
380,Boeing 707,VAKE,VIAL,06:35,12:38,Delayed,0,26412
381,Embraer ERJ155,VAOZ,VEBD,03:51,09:02,On Time,3,22473
382,Boeing 787,VABB,VEJT,18:51,16:27,Delayed,2,26962
383,Embraer ERJ145,VOMD,VEBI,01:17,22:27,On Time,0,14095
384,Embraer ERJ145,VEMN,VIAL,23:36,17:24,On Time,1,18409
385,Boeing 747,VOSM,VAND,00:26,17:04,On Time,3,25604
386,Airbus A319,VOBI,VOML,18:29,03:27,Cancelled,0,13960
387,Airbus A332,VEDG,VAOZ,01:09,10:56,On Time,1,14928
388,Boeing 707,VEVZ,VIAX,08:59,22:20,On Time,1,43241
389,Airbus A320,VEMR,VIDP,16:26,16:50,Cancelled,0,15532
390,Airbus A332,VAKE,VOTR,23:30,11:06,On Time,0,44439
391,Boeing 737,VASD,VEGT,13:25,02:05,On Time,0,46391
392,Boeing 787,VIDP,VA1P,03:31,06:10,Delayed,0,15709
393,Embraer ERJ165,VICG,VIPT,06:49,23:42,On Time,0,6705
394,Embraer ERJ145,VEDG,VO55,13:43,21:22,Cancelled,2,10505
395,Embraer ERJ165,VOKN,VABJ,13:28,04:13,On Time,1,29882
396,Embraer ERJ145,VELP,VIJP,19:57,17:41,Delayed,3,37967
397,Embraer ERJ165,VEPG,VOHY,07:09,09:15,On Time,1,23089
398,Airbus A320,VIDN,VIJU,12:06,08:46,Delayed,0,36582
399,Airbus A332,VIPK,VEJS,05:31,13:41,Delayed,0,33519
400,Airbus A320,VAJM,VABI,10:42,20:19,On Time,0,5553
401,Airbus A321,VAUD,VIAX,01:46,01:33,Delayed,1,46018
402,Boeing 737,VOCP,VELP,00:04,10:04,On Time,2,42280
403,Airbus A332,VAPO,VEJP,17:56,16:28,On Time,0,13675
404,Airbus A319,VEVZ,VOBL,11:38,00:17,Cancelled,1,31434
405,Boeing 727,VEMR,VEBS,18:03,05:01,Delayed,3,36960
406,Embraer ERJ165,VILK,VOHS,15:38,05:17,Delayed,3,27910
407,Boeing 787,VOKN,VEJS,17:25,16:44,On Time,0,40906
408,Boeing 707,VASL,VIBN,11:15,23:17,Delayed,3,48733
409,Airbus A332,VABI,VIDP,16:19,16:27,Delayed,0,44687
410,Boeing 737,VOSM,VOMD,04:54,20:04,On Time,0,8799
411,Boeing 747,VELR,VAAH,09:38,12:17,On Time,0,28301
412,Embraer ERJ155,VOPN,VANP,15:47,03:44,On Time,1,41057
413,Airbus A321,VAAK,VIJU,14:04,12:10,Cancelled,1,49661
414,Boeing 787,VOCI,VIDP,14:35,07:34,On Time,1,5917
415,Airbus A319,VEJS,VOCL,19:18,13:00,Delayed,0,21373
416,Airbus A321,VEMH,VEDZ,14:08,21:00,On Time,0,29348
417,Embraer ERJ145,VEIM,VABB,11:55,04:22,Delayed,1,12466
418,Boeing 737,VIBN,VORG,06:55,16:26,Cancelled,0,18052
419,Boeing 707,VAID,VEPG,14:23,21:30,Delayed,0,39235
420,Embraer ERJ145,VAJM,VIAL,05:44,05:24,Cancelled,0,30362
421,Boeing 787,VIDN,VOTJ,18:13,12:41,On Time,0,47123
422,Airbus A332,VEBG,VIDN,06:08,10:54,Delayed,3,28544
423,Boeing 747,VOMM,VOTP,22:04,15:52,Cancelled,1,28679
424,Boeing 747,VEJP,VEMR,10:31,05:02,Delayed,0,22636
425,Embraer ERJ155,VEIM,VAHB,19:04,07:36,Cancelled,2,26584
426,Embraer ERJ145,VEVZ,VEJP,12:43,05:32,Cancelled,0,20688
427,Airbus A321,VILK,VEVZ,19:33,20:08,Delayed,1,9300
428,Airbus A319,VELP,VOHY,11:34,02:23,Delayed,0,17571
429,Airbus A321,VIKG,VOTV,12:23,03:26,On Time,0,42648
430,Embraer ERJ155,VEBI,VAUD,14:55,08:24,Delayed,0,32754
431,Boeing 707,VEPG,VEJS,22:21,22:09,On Time,0,41579
432,Embraer ERJ145,VIKG,VELP,23:03,10:43,On Time,0,25167
433,Boeing 727,VEMR,VEIM,19:32,19:45,Cancelled,3,18668
434,Embraer ERJ155,VAJM,VOMM,20:57,10:35,On Time,0,8833
435,Embraer ERJ155,VARK,VIJO,12:34,13:31,On Time,0,38405
436,Airbus A319,VABI,VAID,09:25,14:59,On Time,0,44321
437,Boeing 707,VABO,VIBN,21:09,15:19,On Time,0,43799
438,Airbus A319,VIBY,VABM,16:27,07:38,Delayed,1,44851
439,Boeing 787,VOSM,VA1P,16:09,13:36,On Time,0,8114
440,Embraer ERJ155,VIDP,VELP,14:01,05:53,On Time,3,46751
441,Embraer ERJ145,VEJT,VORG,13:04,02:09,On Time,0,47901
442,Airbus A321,VA1P,VEPT,19:06,09:50,On Time,0,18831
443,Embraer ERJ145,VAKJ,VILK,07:04,01:44,Delayed,0,28563
444,Boeing 747,VOCB,VEIM,20:45,03:21,On Time,1,9547
445,Boeing 787,VEJS,VORG,19:17,08:18,On Time,0,15943
446,Airbus A319,VABJ,VOMY,10:12,00:23,Delayed,0,20819
447,Embraer ERJ155,VEGT,VOTV,05:10,22:40,On Time,3,26905
448,Embraer ERJ155,VICG,VIAR,07:44,18:48,On Time,1,9838
449,Airbus A319,VASL,VEKU,20:11,17:56,On Time,1,41457
450,Boeing 737,VOSM,VAKE,11:20,15:50,On Time,0,20265
451,Airbus A332,VAKJ,VABJ,17:02,23:09,On Time,2,21892
452,Airbus A321,VILH,VOMD,22:26,22:43,On Time,2,34126
453,Boeing 737,VAKE,VEVZ,11:14,20:02,On Time,0,28432
454,Boeing 707,VIJP,VELR,16:43,22:09,On Time,1,31884
455,Boeing 707,VOTP,VIJU,18:47,18:50,On Time,0,16872
456,Airbus A320,VERC,VEKU,20:44,10:02,Delayed,0,46623
457,Boeing 737,VIPK,VORY,21:27,22:15,Cancelled,0,18560
458,Airbus A320,VIBY,VAKJ,11:48,13:58,Delayed,3,35057
459,Boeing 787,VEBI,VICX,12:59,14:06,On Time,0,24671
460,Boeing 747,VEJP,VIAR,18:45,02:21,On Time,2,16211
461,Boeing 787,VEGK,VARP,10:49,22:54,On Time,3,35150
462,Airbus A320,VEJS,VA1P,16:09,15:09,Delayed,0,13200
463,Boeing 727,VEJT,VEBS,16:30,17:22,On Time,2,48088
464,Airbus A320,VARP,VA1P,16:03,16:59,Delayed,0,37792
465,Embraer ERJ155,VIBY,VAKE,00:45,08:54,Cancelled,1,7890
466,Boeing 707,VILH,VEBS,09:24,13:38,On Time,0,16232
467,Airbus A332,VASL,VILK,01:27,01:13,Cancelled,0,43500
468,Boeing 747,VEMH,VASL,23:35,11:22,On Time,1,19434
469,Embraer ERJ145,VOMD,VIJU,03:21,15:51,On Time,0,38302
470,Boeing 737,VEBI,VARP,11:01,07:36,On Time,2,20150
471,Embraer ERJ155,VIJU,VEBI,06:58,08:09,Cancelled,0,7061
472,Boeing 787,VERC,VEMH,23:18,07:04,Cancelled,0,19795
473,Boeing 787,VERC,VEIM,14:16,12:38,On Time,1,26975
474,Airbus A320,VOKN,VAJM,03:53,05:26,On Time,0,49577
475,Boeing 737,VOBL,VOML,02:25,16:23,Cancelled,0,43269
476,Boeing 727,VEBG,VAHB,13:53,14:58,On Time,2,28889
477,Boeing 787,VICX,VAAK,13:04,07:41,On Time,3,24287
478,Boeing 737,VABJ,VOMD,17:21,12:30,On Time,0,47470
479,Airbus A319,VEMN,VISR,21:35,16:16,Delayed,3,42180
480,Airbus A321,VASD,VEMN,06:39,12:13,Delayed,0,36299
481,Airbus A320,VOPN,VAKE,04:01,23:06,Delayed,1,11283
482,Boeing 737,VAPO,VIDN,21:25,02:42,On Time,3,23170
483,Boeing 787,VIKO,VILH,14:39,17:08,On Time,1,10700
484,Airbus A319,VAAH,VEDG,04:16,16:10,On Time,1,28031
485,Airbus A319,VORY,VIBN,11:47,13:47,Delayed,0,27302
486,Airbus A319,VEZO,VOSM,18:24,18:26,Delayed,1,12619
487,Embraer ERJ155,VEPT,VIGR,13:54,14:48,On Time,0,5582
488,Boeing 747,VEJS,VEBG,23:06,06:24,On Time,0,6749
489,Airbus A319,VEVZ,VOSM,14:23,07:06,Delayed,0,31660
490,Boeing 787,VABI,VEPG,14:21,13:47,Cancelled,1,40075
491,Airbus A319,VARK,VANP,13:45,05:11,On Time,0,29881
492,Embraer ERJ145,VOML,VAGO,08:02,13:19,Cancelled,2,41316
493,Boeing 727,VEMH,VO55,05:47,20:08,On Time,0,30376
494,Boeing 737,VOSM,VECC,22:35,20:25,On Time,2,48817
495,Boeing 737,VAKJ,VEBG,12:34,05:20,On Time,3,30216
496,Boeing 737,VIJP,VOTV,10:57,20:44,On Time,3,9670
497,Embraer ERJ145,VASD,VOHS,14:06,21:11,On Time,0,10388
498,Embraer ERJ165,VANP,VOCI,08:23,07:02,Delayed,1,33678
499,Boeing 787,VOKN,VAPO,05:59,11:04,On Time,2,7852
500,Airbus A321,VELR,VELR,22:04,02:55,On Time,0,41778
501,Embraer ERJ145,VILH,VOSM,07:41,13:59,Delayed,1,45856
502,Boeing 787,VAND,VEJS,12:37,01:17,On Time,0,32730
503,Airbus A321,VIBN,VIDP,19:38,12:28,Delayed,1,27860
504,Airbus A321,VAKE,VEAT,07:42,15:45,Cancelled,0,39440
505,Boeing 747,VILK,VO80,13:13,03:04,On Time,0,18614
506,Boeing 747,VIJO,VO80,23:15,03:33,Delayed,2,28614
507,Embraer ERJ165,VOTV,VABM,10:52,08:47,Delayed,3,46963
508,Boeing 707,VEGT,VIJP,19:11,09:59,Delayed,0,9889
509,Airbus A319,VEIM,VIJU,14:17,23:11,On Time,1,42426
510,Boeing 727,VIDP,VANP,14:07,17:37,On Time,3,34313
511,Airbus A332,VAND,VOCL,18:45,22:45,Cancelled,0,18022
512,Embraer ERJ155,VIJU,VAKE,18:13,05:38,Cancelled,0,21538
513,Embraer ERJ155,VEBG,VEJT,13:35,21:51,On Time,3,11175
514,Airbus A319,VIPK,VILH,17:43,00:04,On Time,3,5310
515,Airbus A319,VABM,VAAH,03:22,10:25,Delayed,0,38904
516,Airbus A332,VIJP,VEPT,16:35,14:13,On Time,0,47126
517,Embraer ERJ165,VO55,VOPN,20:26,09:48,On Time,0,34878
518,Embraer ERJ155,VABB,VARK,01:01,17:52,Delayed,2,22151
519,Airbus A321,VEMN,VABV,15:49,23:36,Delayed,0,16167
520,Airbus A321,VA1G,VAAH,03:49,10:57,On Time,3,37839
521,Airbus A332,VOCL,VAOZ,18:06,12:15,Cancelled,1,9977
522,Boeing 747,VOTV,VOCP,00:40,12:55,Delayed,1,40113
523,Embraer ERJ165,VEMH,VABM,15:39,20:19,Delayed,1,7737
524,Boeing 727,VICX,VIDP,03:56,06:39,On Time,1,26808
525,Embraer ERJ155,VEBD,VEMN,02:14,10:22,Cancelled,1,37923
526,Boeing 737,VAGO,VOTJ,01:56,04:33,On Time,2,44606
527,Boeing 737,VIBY,VO80,10:29,14:19,Delayed,0,49409
528,Boeing 747,VA1P,VABI,13:05,17:16,On Time,3,9780
529,Airbus A332,VOCP,VA1P,10:49,01:45,On Time,3,5648
530,Boeing 787,VEDZ,VOBI,16:36,09:42,On Time,2,8805
531,Airbus A332,VAKE,VORY,18:58,06:12,Delayed,2,40785
532,Airbus A321,VEKU,VABI,08:36,07:52,On Time,0,10209
533,Boeing 727,VEBG,VEMH,17:23,14:36,Cancelled,0,40812
534,Boeing 787,VIBY,VIJU,09:38,00:11,On Time,3,29001
535,Embraer ERJ145,VAAH,VABI,16:06,17:29,Cancelled,0,47643
536,Boeing 737,VIJP,VOHS,14:13,15:56,On Time,0,48035
537,Embraer ERJ145,VABP,VIPT,10:12,08:13,On Time,0,32908
538,Boeing 747,VABJ,VARK,07:42,11:08,Cancelled,2,31757
539,Airbus A321,VARP,VILH,17:37,21:13,On Time,1,21433
540,Boeing 727,VIKO,VEMN,05:05,22:39,On Time,0,48836
541,Airbus A320,VASD,VISR,19:08,08:22,Cancelled,0,27242
542,Embraer ERJ145,VICG,VIPK,20:44,18:14,Cancelled,0,9587
543,Embraer ERJ155,VORY,VABM,04:27,09:50,Cancelled,0,20321
544,Airbus A321,VIDN,VABB,23:23,21:59,On Time,0,41007
545,Embraer ERJ145,VEKW,VOSM,17:40,01:50,On Time,0,47842
546,Boeing 737,VIJO,VOWA,14:28,17:11,Cancelled,0,30329
547,Boeing 747,VELR,VOHS,07:50,02:28,Delayed,0,39987
548,Embraer ERJ165,VEJP,VOCL,00:56,19:02,Cancelled,3,30241
549,Boeing 747,VIJP,VEPG,11:01,22:59,On Time,3,28379
550,Embraer ERJ145,VEBD,VERC,13:19,11:03,Cancelled,1,24219
551,Boeing 747,VEBD,VEGK,03:29,20:41,Delayed,1,13459
552,Boeing 707,VA1P,VOPN,14:05,21:56,Delayed,3,37311
553,Airbus A332,VEBD,VERC,00:26,01:25,On Time,0,7820
554,Boeing 707,VILH,VELR,15:27,15:09,Delayed,0,17043
555,Embraer ERJ165,VIBY,VAKE,08:38,03:55,On Time,3,12846
556,Embraer ERJ165,VOCL,VEBD,10:54,12:40,On Time,1,46641
557,Airbus A321,VOMY,VICG,05:11,08:07,On Time,0,39788
558,Embraer ERJ145,VO55,VOML,00:30,12:53,On Time,0,45655
559,Boeing 707,VASL,VOTR,00:14,08:28,Cancelled,0,45993
560,Airbus A320,VEPG,VICG,14:07,00:20,On Time,2,26293
561,Boeing 747,VIPK,VERC,04:40,09:49,Cancelled,0,10431
562,Embraer ERJ145,VEKU,VEBD,15:04,13:05,Delayed,0,29938
563,Boeing 707,VELP,VAJM,21:53,20:39,Delayed,0,13539
564,Embraer ERJ145,VICX,VIAR,18:05,06:10,On Time,1,30470
565,Boeing 707,VICG,VEGK,12:19,14:22,Cancelled,0,48488
566,Boeing 727,VAND,VEMR,08:04,00:31,On Time,0,30436
567,Airbus A332,VEBG,VOSM,20:37,11:27,On Time,0,49602
568,Airbus A320,VABJ,VEJS,19:51,21:07,Delayed,0,41324
569,Embraer ERJ165,VIKO,VAAK,07:40,22:27,On Time,0,35114
570,Boeing 737,VEBI,VABV,03:41,10:34,On Time,0,6767
571,Airbus A320,VELP,VIAR,21:08,07:28,Cancelled,0,23207
572,Airbus A321,VAOZ,VICG,01:13,02:31,Delayed,1,26189
573,Airbus A321,VOPB,VABP,15:32,02:28,On Time,0,34004
574,Boeing 747,VELP,VELR,10:56,11:22,Cancelled,3,24871
575,Embraer ERJ155,VEGT,VAPR,18:24,12:24,On Time,0,31552
576,Boeing 707,VIPK,VAPR,06:17,20:46,On Time,0,9101
577,Airbus A320,VOCI,VISR,10:24,15:38,On Time,1,10092
578,Boeing 737,VICX,VIAX,18:33,08:59,On Time,0,9078
579,Boeing 707,VEJP,VIKO,20:27,02:46,On Time,0,5049
580,Boeing 727,VAAU,VIDP,19:24,21:36,On Time,1,14866
581,Boeing 787,VOCP,VOHY,06:49,00:23,On Time,1,37188
582,Embraer ERJ155,VIJU,VIKO,02:24,16:17,On Time,2,27799
583,Boeing 727,VEJP,VIKO,13:09,05:50,Cancelled,3,8816
584,Airbus A321,VEVZ,VOTP,03:55,18:38,On Time,0,21025
585,Embraer ERJ145,VEMR,VOPN,11:30,03:42,On Time,0,10877
586,Airbus A319,VIPT,VOMD,04:09,23:44,Cancelled,0,30669
587,Boeing 747,VANP,VIAL,00:30,19:07,Cancelled,0,28608
588,Boeing 727,VICX,VEBG,18:46,00:48,Cancelled,1,27208
589,Boeing 787,VARP,VABO,11:43,13:08,Delayed,0,23873
590,Embraer ERJ155,VO80,VASD,20:53,16:38,Cancelled,1,24449
591,Airbus A332,VEJT,VASD,08:07,12:06,On Time,0,34243
592,Airbus A321,VAKE,VEJP,22:46,23:13,Delayed,3,21858
593,Boeing 787,VIBN,VA1G,04:45,11:14,Cancelled,0,42021
594,Airbus A321,VANP,VOSM,17:48,00:54,On Time,0,24726
595,Boeing 787,VEBG,VOTJ,19:00,02:33,On Time,0,14011
596,Airbus A332,VIDP,VOHS,21:57,07:25,Delayed,1,29297
597,Embraer ERJ165,VEDG,VOCI,20:01,02:16,On Time,0,6997
598,Boeing 737,VOKN,VIDP,06:18,05:25,Cancelled,1,30480
599,Embraer ERJ145,VOCL,VEKW,00:25,11:22,Cancelled,0,46662
600,Airbus A321,VOCP,VAAK,16:58,16:55,Cancelled,3,28511
601,Boeing 727,VABM,VIPT,08:13,20:36,On Time,1,30561
602,Boeing 737,VEMN,VOTJ,18:19,11:11,On Time,2,26280
603,Embraer ERJ145,VASD,VOTV,20:58,07:31,On Time,0,9522
604,Boeing 787,VILH,VIBY,06:45,08:57,On Time,1,33235
605,Airbus A321,VEPT,VORY,12:28,12:21,On Time,1,38303
606,Boeing 737,VOPC,VAJM,07:01,18:31,Delayed,0,20990
607,Embraer ERJ165,VEPG,VELR,14:34,09:48,Delayed,2,44539
608,Boeing 747,VAPR,VIAL,22:32,15:02,On Time,1,39277
609,Airbus A319,VEDZ,VOML,03:05,04:16,On Time,1,39299
610,Boeing 747,VEJP,VILK,17:29,03:53,On Time,3,21060
611,Boeing 747,VOCL,VOML,04:31,06:11,Delayed,3,11155
612,Boeing 787,VECC,VOWA,11:14,07:54,On Time,0,7614
613,Boeing 707,VEJT,VOTP,16:37,14:39,On Time,1,27668
614,Airbus A320,VA1G,VO80,00:46,05:24,On Time,3,36228
615,Airbus A321,VIJU,VEKU,06:59,16:27,On Time,0,48868
616,Boeing 737,VASL,VEPT,16:10,22:52,Cancelled,0,33149
617,Boeing 747,VOPN,VEIM,20:32,00:56,On Time,2,21496
618,Embraer ERJ155,VAAK,VEJS,03:56,07:15,On Time,0,48414
619,Boeing 727,VA1P,VIBK,22:30,22:06,Delayed,2,29165
620,Airbus A321,VOPB,VOCP,02:14,21:22,Cancelled,0,45187
621,Boeing 737,VOPB,VOCL,21:38,05:28,Cancelled,1,23691
622,Airbus A320,VIJO,VO80,05:46,05:35,Cancelled,1,46601
623,Boeing 737,VEBI,VEKU,11:41,06:13,On Time,3,14892
624,Airbus A321,VOHS,VABV,17:38,01:01,On Time,2,16366
625,Embraer ERJ145,VOMY,VEIM,18:22,12:31,On Time,0,16451
626,Embraer ERJ145,VEJT,VABO,20:14,01:09,On Time,1,9520
627,Airbus A319,VEKU,VIDN,10:41,10:15,On Time,0,19272
628,Boeing 787,VOWA,VIDN,01:54,04:04,On Time,3,27308
629,Airbus A332,VAAH,VAAK,22:11,20:15,On Time,0,39380
630,Airbus A332,VABM,VO55,06:10,12:05,Cancelled,0,47426
631,Airbus A320,VAOZ,VAPO,13:44,16:55,Cancelled,1,20192
632,Boeing 747,VOTR,VEBG,06:01,02:51,Cancelled,2,15241
633,Boeing 737,VIJP,VOWA,22:06,12:30,On Time,0,26113
634,Embraer ERJ155,VABV,VIDN,15:14,23:48,Cancelled,0,23086
635,Boeing 707,VAOZ,VO80,07:11,16:59,On Time,1,12091
636,Airbus A321,VOMY,VEBS,02:34,02:16,Delayed,1,48911
637,Embraer ERJ155,VIPK,VEDZ,04:03,08:48,Cancelled,1,10770
638,Boeing 737,VA1G,VEKW,00:46,05:47,On Time,0,19713
639,Airbus A321,VAND,VOTV,19:03,05:57,Cancelled,0,20929
640,Airbus A321,VEBG,VEDG,20:44,14:46,On Time,1,48543
641,Airbus A321,VIGR,VA1P,02:39,11:41,On Time,3,42926
642,Embraer ERJ155,VIAR,VECC,17:32,19:35,On Time,0,44660
643,Airbus A320,VA1G,VAOZ,20:00,01:01,On Time,0,38892
644,Boeing 727,VEBD,VOHY,20:21,14:34,On Time,0,9407
645,Airbus A332,VABM,VEBD,07:13,02:33,Cancelled,0,23304
646,Embraer ERJ165,VOWA,VIDN,23:36,08:44,On Time,0,29069
647,Boeing 707,VEJP,VIJP,12:22,06:08,Cancelled,1,36585
648,Boeing 747,VIPT,VIJO,03:24,22:58,Cancelled,1,34310
649,Embraer ERJ145,VIPT,VO80,14:19,03:48,Cancelled,0,20307
650,Boeing 707,VOHY,VOPC,16:25,05:31,Cancelled,1,5862
651,Airbus A319,VAJM,VAAH,09:31,16:12,On Time,0,36653
652,Boeing 727,VAID,VOCI,23:22,06:18,Cancelled,0,8349
653,Airbus A332,VEKU,VAAK,15:03,00:28,On Time,1,27023
654,Airbus A320,VOMD,VECC,07:42,02:10,On Time,3,30866
655,Boeing 787,VIDP,VOPN,00:25,21:26,On Time,0,40860
656,Embraer ERJ155,VA1G,VOSM,09:53,09:28,Delayed,1,34943
657,Boeing 737,VIAR,VOPC,10:26,21:30,Delayed,3,31204
658,Embraer ERJ155,VOCB,VOHY,23:27,12:32,On Time,0,38031
659,Airbus A332,VEMR,VA1G,08:09,10:58,Cancelled,0,32094
660,Airbus A321,VAAU,VAKE,23:01,13:06,Delayed,1,13207
661,Boeing 787,VICG,VAPR,18:30,23:59,On Time,2,47616
662,Boeing 737,VOHS,VOPN,09:51,22:09,On Time,0,27622
663,Airbus A319,VABM,VOML,10:59,22:14,Delayed,1,24161
664,Embraer ERJ155,VOKN,VARK,09:40,03:39,On Time,3,28023
665,Boeing 727,VELR,VEGT,14:55,18:29,On Time,2,43389
666,Airbus A332,VEIM,VISR,11:18,16:59,Delayed,1,32367
667,Boeing 737,VAHB,VICG,03:59,13:17,On Time,1,47441
668,Boeing 787,VAAU,VAAU,08:33,03:36,Cancelled,2,35659
669,Boeing 787,VECC,VEVZ,23:57,16:39,On Time,0,29399
670,Embraer ERJ165,VIKG,VOCL,16:30,03:04,On Time,0,23467
671,Airbus A319,VEJP,VORG,07:01,21:25,On Time,0,19126
672,Airbus A319,VECC,VOWA,21:16,01:59,Cancelled,2,12827
673,Airbus A321,VARK,VABO,18:06,22:05,Delayed,1,23391
674,Boeing 707,VABJ,VABB,12:34,13:03,On Time,0,10894
675,Embraer ERJ155,VEGT,VILH,05:53,18:41,On Time,2,38345
676,Boeing 707,VOTJ,VOMY,03:00,07:38,On Time,1,23816
677,Embraer ERJ155,VO55,VOMM,02:11,09:16,Delayed,1,6555
678,Boeing 787,VABO,VIBY,06:58,01:55,Cancelled,0,39004
679,Embraer ERJ165,VIPK,VEMH,01:22,01:43,On Time,1,20383
680,Boeing 707,VEDZ,VEBI,14:36,01:56,On Time,3,16684
681,Boeing 707,VAID,VIBK,02:42,03:37,On Time,3,33577
682,Boeing 727,VILH,VORY,20:34,02:23,On Time,0,6151
683,Boeing 787,VOTP,VEKW,06:21,21:11,Delayed,2,28192
684,Airbus A332,VOHY,VOTP,16:56,06:25,On Time,0,12673
685,Airbus A320,VARP,VISR,13:43,07:34,On Time,0,39419
686,Boeing 787,VIAR,VEKU,16:22,05:25,On Time,0,31191
687,Airbus A321,VIPK,VEMH,15:33,06:48,On Time,1,45399
688,Boeing 707,VOTV,VABV,17:10,07:23,On Time,0,45966
689,Embraer ERJ165,VARK,VIBN,04:29,12:55,On Time,0,26809
690,Embraer ERJ165,VOPN,VASL,01:49,17:13,Cancelled,0,44134
691,Boeing 707,VEJT,VANP,12:33,04:09,On Time,3,35845
692,Airbus A319,VAHB,VARP,01:22,07:51,On Time,1,49395
693,Airbus A321,VABI,VIBK,17:04,19:09,Cancelled,1,9625
694,Embraer ERJ145,VISR,VABI,08:49,06:15,Delayed,3,43978
695,Boeing 727,VORG,VIBK,23:20,08:06,On Time,0,40387
696,Airbus A320,VANP,VELP,03:08,13:24,On Time,0,37650
697,Boeing 737,VO55,VOTP,15:20,12:56,On Time,0,17366
698,Airbus A321,VIAL,VOBL,03:46,18:15,On Time,2,16443
699,Airbus A321,VAOZ,VEIM,06:51,16:57,Cancelled,0,37674
700,Embraer ERJ155,VEMN,VOTR,20:20,19:19,On Time,0,33508
701,Airbus A321,VARK,VIJO,16:55,15:50,Cancelled,1,6418
702,Airbus A332,VAJM,VEKU,07:14,15:34,On Time,1,18688
703,Airbus A321,VAPR,VIJO,13:35,11:36,On Time,1,13551
704,Embraer ERJ165,VO55,VEBI,01:06,05:04,Delayed,1,47627
705,Boeing 707,VEDG,VAPO,10:56,21:58,On Time,1,29958
706,Airbus A332,VIKG,VO55,14:37,00:52,On Time,1,24142
707,Embraer ERJ165,VEGK,VEDG,14:55,02:27,On Time,3,44620
708,Airbus A320,VAAH,VAOZ,06:11,09:11,Cancelled,0,39704
709,Embraer ERJ145,VEVZ,VEMN,06:20,23:31,On Time,0,29431
710,Boeing 787,VAID,VEGT,07:25,16:31,On Time,0,26784
711,Boeing 707,VAAH,VASD,02:32,23:32,On Time,0,27087
712,Boeing 747,VEJT,VEJT,14:44,09:12,On Time,1,13944
713,Embraer ERJ145,VIBK,VEZO,19:53,13:32,On Time,2,26085
714,Boeing 747,VEKW,VIBY,22:55,21:48,On Time,0,34656
715,Embraer ERJ155,VORY,VOPN,19:06,16:18,Delayed,1,40343
716,Embraer ERJ155,VEIM,VEPT,10:43,01:53,On Time,3,11653
717,Boeing 707,VOCB,VEGT,16:30,08:22,On Time,0,38360
718,Embraer ERJ165,VICG,VICG,11:15,20:30,On Time,0,37362
719,Boeing 787,VABB,VOMD,10:13,06:02,On Time,2,49111
720,Boeing 707,VEPG,VEZO,02:41,12:12,Cancelled,0,34710
721,Embraer ERJ155,VIAL,VOTV,14:27,02:02,On Time,1,25510
722,Boeing 727,VAND,VOTJ,02:51,02:11,On Time,0,38158
723,Boeing 727,VORG,VOCP,21:08,00:25,Cancelled,3,29307
724,Boeing 727,VAKJ,VIJO,17:03,14:13,On Time,2,28240
725,Embraer ERJ155,VEKU,VABI,11:40,13:20,On Time,2,5591
726,Boeing 787,VOPB,VECC,23:12,15:55,Cancelled,2,24542
727,Boeing 737,VERC,VEJT,00:44,11:04,On Time,2,8386
728,Boeing 787,VOWA,VO55,06:07,13:06,Cancelled,1,25397
729,Embraer ERJ145,VELP,VOTP,17:46,22:01,On Time,3,29845
730,Boeing 737,VOMY,VOBI,19:37,14:37,On Time,2,45271
731,Boeing 707,VA1P,VOTJ,00:16,10:15,On Time,2,48759
732,Boeing 707,VABP,VOPC,01:27,14:23,Delayed,0,37845
733,Embraer ERJ165,VEBD,VIAX,03:29,00:27,On Time,3,7082
734,Boeing 707,VABI,VOMM,15:29,04:55,On Time,1,30634
735,Airbus A320,VAHB,VERC,02:07,19:21,On Time,3,20445
736,Boeing 707,VICX,VAHB,06:32,02:52,Cancelled,3,36348
737,Embraer ERJ145,VIKO,VOCB,10:00,15:46,On Time,0,9940
738,Boeing 787,VASL,VASD,19:29,10:35,On Time,0,49360
739,Boeing 737,VEZO,VEKU,13:01,18:31,Delayed,0,28119
740,Boeing 787,VABJ,VOKN,04:55,07:04,On Time,0,6486
741,Boeing 707,VASD,VIKG,22:08,22:36,On Time,1,21012
742,Airbus A332,VIDP,VEBS,09:37,18:45,Cancelled,1,18447
743,Airbus A319,VIDP,VICX,11:30,08:11,Delayed,2,25130
744,Airbus A320,VIJP,VABM,13:24,12:53,On Time,0,43965
745,Boeing 727,VOWA,VILK,03:03,00:22,On Time,1,21295
746,Airbus A332,VIAL,VIAL,15:54,11:26,Cancelled,3,19387
747,Embraer ERJ145,VABO,VOWA,05:57,03:09,Delayed,1,10701
748,Boeing 747,VEZO,VEKW,22:24,23:07,Delayed,3,19192
749,Embraer ERJ145,VAKE,VOWA,21:40,20:32,On Time,1,39776
750,Airbus A319,VEBI,VELR,05:31,04:24,On Time,1,35538
751,Airbus A320,VOPN,VAAU,21:31,20:24,Cancelled,1,34136
752,Boeing 707,VOPN,VEIM,05:01,15:51,Delayed,1,14594
753,Airbus A321,VEKW,VOBL,00:42,06:13,On Time,1,46580
